run_id,timestamp,topology_n,scenario,iteration,is_warmup,success,status,latency_seconds_wall,execution_time_seconds_api,rows_processed,rows_output,size_bytes,num_files,delta_version,delta_current_version,cpu_avg_percent,cpu_max_percent,mem_avg_bytes,mem_max_bytes,sample_count,error_message,config_id
exp1_20260315_v2,2026-03-15T21:24:09.962221,1,bronze_pushdown,1,True,True,success,6.27911368101195,6.224595,994,994,111772,1,0,0,441.675,462.21000000000004,11331745867,11378700052,2,,29
exp1_20260315_v2,2026-03-15T21:24:13.153837,1,bronze_pushdown,2,True,True,success,3.154391896998277,3.100696,994,994,111772,1,1,1,299.62,299.62,11475854813,11475854813,1,,29
exp1_20260315_v2,2026-03-15T21:24:19.259003,1,bronze_pushdown,3,True,True,success,4.754150528009632,4.700268,994,994,111772,1,2,2,273.89,400.51,11495343646.5,11642744072,2,,29
exp1_20260315_v2,2026-03-15T21:24:24.989071,1,bronze_pushdown,4,True,True,success,4.814621284996974,4.763362,994,994,111772,1,3,3,313.235,353.99,12537010578.5,13077858739,2,,29
exp1_20260315_v2,2026-03-15T21:24:31.800228,1,bronze_pushdown,5,True,True,success,5.149391236001975,5.102082,994,994,111772,1,4,4,268.385,393.06,11535317461,11681220520,2,,29
exp1_20260315_v2,2026-03-15T21:24:37.180108,1,bronze_pushdown,6,False,True,success,5.031500693003181,4.984018,994,994,111772,1,5,5,381.565,452.56,11404529624.5,11433192450,2,,29
exp1_20260315_v2,2026-03-15T21:24:43.147766,1,bronze_pushdown,7,False,True,success,4.373846442002105,4.333733,994,994,111772,1,6,6,324.92,452.86,11548006279,11610410183,2,,29
exp1_20260315_v2,2026-03-15T21:24:48.495926,1,bronze_pushdown,8,False,True,success,5.086189732988714,5.037944,994,994,111772,1,7,7,314.34000000000003,343.6,11392659745,11425615440,2,,29
exp1_20260315_v2,2026-03-15T21:24:54.311139,1,bronze_pushdown,9,False,True,success,4.22191949300759,4.175111,994,994,111772,1,8,8,267.685,399.91,11410038842.5,11548418369,2,,29
exp1_20260315_v2,2026-03-15T21:24:59.641448,1,bronze_pushdown,10,False,True,success,4.473687095000059,4.379092,994,994,111772,1,9,9,324.94,367.62,11482112714,11606431885,2,,29
exp1_20260315_v2,2026-03-15T21:25:08.173871,1,bronze_pushdown,11,False,True,success,8.075262290993123,8.030697,994,994,111772,1,10,10,362.51666666666665,419.6,11857762969.666666,12453509326,3,,29
exp1_20260315_v2,2026-03-15T21:25:14.191538,1,bronze_pushdown,12,False,True,success,4.3754998780059395,4.312639,994,994,111772,1,11,11,241.695,242.57000000000002,11397978647,11573640817,2,,29
exp1_20260315_v2,2026-03-15T21:25:19.519292,1,bronze_pushdown,13,False,True,success,4.6785323200019775,4.625058,994,994,111772,1,12,12,343.495,383.64,11661774678,11776913565,2,,29
exp1_20260315_v2,2026-03-15T21:25:24.842469,1,bronze_pushdown,14,False,True,success,4.853699983999832,4.804026,994,994,111772,1,13,13,322.11,419.16,11588699417.5,11678209011,2,,29
exp1_20260315_v2,2026-03-15T21:25:30.727602,1,bronze_pushdown,15,False,True,success,4.570414603993413,4.513707,994,994,111772,1,14,14,224.485,317.66,11491025611.5,11507089796,2,,29
exp1_20260315_v2,2026-03-15T21:25:36.083758,1,bronze_pushdown,16,False,True,success,4.875857278006151,4.830464,994,994,111771,1,15,15,327.065,418.55,11553327801.5,11643989780,2,,29
exp1_20260315_v2,2026-03-15T21:25:41.921554,1,bronze_pushdown,17,False,True,success,4.2351410380069865,4.188686,994,994,111772,1,16,16,306.04,434.23,11583310784.5,11666674674,2,,29
exp1_20260315_v2,2026-03-15T21:25:47.301569,1,bronze_pushdown,18,False,True,success,5.251003123004921,5.212362,994,994,111772,1,17,17,372.27,390.52,11528219649.5,11628443592,2,,29
exp1_20260315_v2,2026-03-15T21:25:53.285775,1,bronze_pushdown,19,False,True,success,4.881207362996065,4.834732,994,994,111771,1,18,18,316.395,360.44,12176615007.5,12763552278,2,,29
exp1_20260315_v2,2026-03-15T21:25:58.597528,1,bronze_pushdown,20,False,True,success,5.275808332007728,5.220425,994,994,111772,1,19,19,332.435,339.1,11500884322.5,11563771620,2,,29
exp1_20260315_v2,2026-03-15T21:26:07.672326,1,bronze_pushdown,21,False,True,success,8.591173289998551,8.547586,994,994,111772,1,20,20,326.04,357.22,11573305272,11650813913,3,,29
exp1_20260315_v2,2026-03-15T21:26:13.583249,1,bronze_pushdown,22,False,True,success,4.4669404230080545,4.425335,994,994,111772,1,21,21,241.6,347.89,11496215013.5,11571365407,2,,29
exp1_20260315_v2,2026-03-15T21:26:18.911540,1,bronze_pushdown,23,False,True,success,4.497526258986909,4.455575,994,994,111772,1,22,22,313.57,378.02,11601596902,11710280756,2,,29
exp1_20260315_v2,2026-03-15T21:26:24.801430,1,bronze_pushdown,24,False,True,success,4.545322024991037,4.492512,994,994,111772,1,23,23,298.905,385.56,11713617324,11778157177,2,,29
exp1_20260315_v2,2026-03-15T21:26:30.008272,1,bronze_pushdown,25,False,True,success,4.6339893200056395,4.592603,994,994,111772,1,24,24,294.045,397.68,11429850639.5,11477136174,2,,29
exp1_20260315_v2,2026-03-15T21:26:35.350826,1,bronze_pushdown,26,False,True,success,4.875840776003315,4.824856,994,994,111772,1,25,25,378.09000000000003,451.5,11851817544,12171171851,2,,29
exp1_20260315_v2,2026-03-15T21:26:41.450449,1,bronze_pushdown,27,False,True,success,5.40578764800739,5.359242,994,994,111772,1,26,26,350.98,419.89,12297990826.5,12784381193,2,,29
exp1_20260315_v2,2026-03-15T21:26:46.873055,1,bronze_pushdown,28,False,True,success,4.7720867290045135,4.730906,994,994,111772,1,27,27,356.225,475.66,11867134093,11957228791,2,,29
exp1_20260315_v2,2026-03-15T21:26:52.715118,1,bronze_pushdown,29,False,True,success,4.39016686299874,4.347758,994,994,111772,1,28,28,272.1,342.19,11861634313,11910657338,2,,29
exp1_20260315_v2,2026-03-15T21:26:58.095783,1,bronze_pushdown,30,False,True,success,5.008585784002207,4.9659,994,994,111772,1,29,29,315.72,345.23,12131446549,12217053343,2,,29
exp1_20260315_v2,2026-03-15T21:27:07.135731,1,bronze_pushdown,31,False,True,success,7.7441872140043415,7.694336,994,994,111772,1,30,30,273.10333333333335,338.18,12285108720.333334,12399482497,3,,29
exp1_20260315_v2,2026-03-15T21:27:12.989076,1,bronze_pushdown,32,False,True,success,4.390860475003137,4.346621,994,994,111772,1,31,31,297.81,343.44,12320086420,12462137011,2,,29
exp1_20260315_v2,2026-03-15T21:27:18.480158,1,bronze_pushdown,33,False,True,success,5.264812189008808,5.209428,994,994,111772,1,32,32,372.21500000000003,398.86,12327217785,12465962216,2,,29
exp1_20260315_v2,2026-03-15T21:27:24.763209,1,bronze_pushdown,34,False,True,success,4.348705135998898,4.305651,994,994,111772,1,33,33,304.49,381.68,12663821166,13163523205,2,,29
exp1_20260315_v2,2026-03-15T21:27:30.609177,1,bronze_pushdown,35,False,True,success,4.435144119997858,4.365655,994,994,111772,1,34,34,294.24,387.57,12155547019,12242951072,2,,29
exp1_20260315_v2,2026-03-15T21:27:35.886372,1,bronze_federated,1,True,True,success,4.32004805500037,4.271256,500,500,51612,1,0,0,222.39499999999998,287.58,12142793188.5,12169051629,2,,30
exp1_20260315_v2,2026-03-15T21:27:38.080745,1,bronze_federated,2,True,True,success,2.08800504100509,2.037115,500,500,51612,1,1,1,294.17,294.17,12153318796,12153318796,1,,30
exp1_20260315_v2,2026-03-15T21:27:43.911463,1,bronze_federated,3,True,True,success,3.7044384199980414,3.657506,500,500,51612,1,2,2,224.515,326.45,12063124482,12126978566,2,,30
exp1_20260315_v2,2026-03-15T21:27:49.291920,1,bronze_federated,4,True,True,success,4.298895885993261,4.245071,500,500,51612,1,3,3,304.17,415.29,12240637913.5,12248135233,2,,30
exp1_20260315_v2,2026-03-15T21:27:54.895878,1,bronze_federated,5,True,True,success,3.728818638002849,3.667997,500,500,51612,1,4,4,266.225,339.01,12182064458,12198726331,2,,30
exp1_20260315_v2,2026-03-15T21:28:00.750015,1,bronze_federated,6,False,True,success,4.097283640992828,4.042321,500,500,51612,1,5,5,345.465,457.51,12231476504.5,12298137627,2,,30
exp1_20260315_v2,2026-03-15T21:28:06.093474,1,bronze_federated,7,False,True,success,4.117273780997493,4.057839,500,500,51612,1,6,6,275.845,409.3,13047197329.5,13426749336,2,,30
exp1_20260315_v2,2026-03-15T21:28:11.927451,1,bronze_federated,8,False,True,success,3.8492306469997857,3.79535,500,500,51612,1,7,7,182.34,256.68,12041539544.5,12089936570,2,,30
exp1_20260315_v2,2026-03-15T21:28:17.237210,1,bronze_federated,9,False,True,success,4.061826414006646,4.021826,500,500,51612,1,8,8,247.42000000000002,331.32,12126663993.5,12139983006,2,,30
exp1_20260315_v2,2026-03-15T21:28:23.140016,1,bronze_federated,10,False,True,success,4.393630001999554,4.351857,500,500,51612,1,9,9,276.85,428.05,12173500738,12181397564,2,,30
exp1_20260315_v2,2026-03-15T21:28:32.214233,1,bronze_federated,11,False,True,success,7.169047360992408,7.119252,500,500,51612,1,10,10,301.07,356.11,12153254482.333334,12199456139,3,,30
exp1_20260315_v2,2026-03-15T21:28:37.598318,1,bronze_federated,12,False,True,success,4.242013206006959,4.178563,500,500,51612,1,11,11,303.325,434.95,12289008723.5,12357583497,2,,30
exp1_20260315_v2,2026-03-15T21:28:43.514544,1,bronze_federated,13,False,True,success,4.127931248003733,4.032348,500,500,51612,1,12,12,283.245,390.82,12206283418,12286284524,2,,30
exp1_20260315_v2,2026-03-15T21:28:48.806129,1,bronze_federated,14,False,True,success,4.334782769001322,4.287596,500,500,51612,1,13,13,275.49,355.15000000000003,12661237475.5,13089562946,2,,30
exp1_20260315_v2,2026-03-15T21:28:54.730482,1,bronze_federated,15,False,True,success,4.199351482995553,4.156523,500,500,51612,1,14,14,290.56,416.14,12215343115,12352879587,2,,30
exp1_20260315_v2,2026-03-15T21:29:00.567231,1,bronze_federated,16,False,True,success,4.045717532993876,3.998096,500,500,51612,1,15,15,233.28500000000003,318.23,12176660097,12225764911,2,,30
exp1_20260315_v2,2026-03-15T21:29:05.836669,1,bronze_federated,17,False,True,success,4.085286404995713,4.038776,500,500,51612,1,16,16,320.3,409.25,12211818850.5,12241556466,2,,30
exp1_20260315_v2,2026-03-15T21:29:11.654555,1,bronze_federated,18,False,True,success,4.148060524006723,4.107376,500,500,51612,1,17,17,235.38,339.41999999999996,12089923987.5,12154042313,2,,30
exp1_20260315_v2,2026-03-15T21:29:17.074145,1,bronze_federated,19,False,True,success,4.3499738889950095,4.30114,500,500,51612,1,18,18,298.825,396.65999999999997,12171798898.5,12252346312,2,,30
exp1_20260315_v2,2026-03-15T21:29:22.972013,1,bronze_federated,20,False,True,success,3.966445439000381,3.916637,500,500,51612,1,19,19,338.46,422.13,12293237631,12344551794,2,,30
exp1_20260315_v2,2026-03-15T21:29:32.031215,1,bronze_federated,21,False,True,success,7.742016012998647,7.684146,500,500,51612,1,20,20,301.93,426.72,12433089357,12973296838,3,,30
exp1_20260315_v2,2026-03-15T21:29:37.778247,1,bronze_federated,22,False,True,success,4.601557172005414,4.551635,500,500,51612,1,21,21,278.845,379.48,12904365548.5,13634663081,2,,30
exp1_20260315_v2,2026-03-15T21:29:43.575501,1,bronze_federated,23,False,True,success,3.8533182320097694,3.805233,500,500,51612,1,22,22,237.24,349.07,12181995250.5,12231641129,2,,30
exp1_20260315_v2,2026-03-15T21:29:48.861032,1,bronze_federated,24,False,True,success,4.072970002001966,4.033577,500,500,51612,1,23,23,234.505,340.45,12168403608.5,12200404051,2,,30
exp1_20260315_v2,2026-03-15T21:29:54.755809,1,bronze_federated,25,False,True,success,4.150387340996531,4.085916,500,500,51612,1,24,24,282.655,324.33,12223768422,12232144447,2,,30
exp1_20260315_v2,2026-03-15T21:30:00.630652,1,bronze_federated,26,False,True,success,4.569716955011245,4.515367,500,500,51612,1,25,25,331.795,482.53000000000003,12226019715,12258688100,2,,30
exp1_20260315_v2,2026-03-15T21:30:05.982132,1,bronze_federated,27,False,True,success,4.517844121000962,4.478903,500,500,51612,1,26,26,324.655,398.86,12349152946,12385580476,2,,30
exp1_20260315_v2,2026-03-15T21:30:11.869670,1,bronze_federated,28,False,True,success,4.314934959998936,4.248152,500,500,51612,1,27,27,292.61,415.17,12117337958,12170469304,2,,30
exp1_20260315_v2,2026-03-15T21:30:17.197072,1,bronze_federated,29,False,True,success,4.192191731999628,4.149649,500,500,51612,1,28,28,237.325,342.0,12856624932,13302872663,2,,30
exp1_20260315_v2,2026-03-15T21:30:23.238134,1,bronze_federated,30,False,True,success,4.217853388996446,4.169267,500,500,51612,1,29,29,201.51,226.39,12080973342.5,12128425601,2,,30
exp1_20260315_v2,2026-03-15T21:30:32.400105,1,bronze_federated,31,False,True,success,7.622118337007123,7.580363,500,500,51612,1,30,30,293.53333333333336,412.25,12206715081.333334,12231785835,3,,30
exp1_20260315_v2,2026-03-15T21:30:37.793021,1,bronze_federated,32,False,True,success,4.167196049995255,4.09422,500,500,51611,1,31,31,291.86,376.93,12231167173.5,12247545931,2,,30
exp1_20260315_v2,2026-03-15T21:30:43.702980,1,bronze_federated,33,False,True,success,4.263414882996585,4.21116,500,500,51612,1,32,32,323.12,420.3,12291470780,12303518918,2,,30
exp1_20260315_v2,2026-03-15T21:30:48.986051,1,bronze_federated,34,False,True,success,4.0813533879991155,4.037267,500,500,51612,1,33,33,239.46999999999997,340.40999999999997,12265116918.5,12305112753,2,,30
exp1_20260315_v2,2026-03-15T21:30:54.931621,1,bronze_federated,35,False,True,success,4.232327872989117,4.182708,500,500,51612,1,34,34,246.44,366.74,12119672087,12179975693,2,,30
exp1_20260315_v2,2026-03-15T21:31:01.746872,1,silver_persistent,1,True,True,success,6.7759265069908,6.751454,500,500,,,0,0,301.655,323.87,12748079490,13244682987,2,,8
exp1_20260315_v2,2026-03-15T21:31:07.886831,1,silver_persistent,2,True,True,success,4.959899837005651,4.927362,500,500,,,1,1,275.135,342.9,12137172820,12206594843,2,,8
exp1_20260315_v2,2026-03-15T21:31:14.245955,1,silver_persistent,3,True,True,success,6.333722579991445,6.310803,500,500,,,2,2,330.815,341.64,12208895420,12230527543,2,,8
exp1_20260315_v2,2026-03-15T21:31:20.706116,1,silver_persistent,4,True,True,success,6.236981808004202,6.215559,500,500,,,3,3,329.845,356.86,12213796463.5,12251169809,2,,8
exp1_20260315_v2,2026-03-15T21:31:29.226884,1,silver_persistent,5,True,True,success,6.531471049005631,6.505558,500,500,,,4,4,296.6766666666667,357.75,12301996386,12369549846,3,,8
exp1_20260315_v2,2026-03-15T21:31:38.191322,1,silver_persistent,6,False,True,success,7.127290256001288,7.106244,500,500,,,5,5,303.00333333333333,403.66999999999996,12244812643.666666,12324830177,3,,8
exp1_20260315_v2,2026-03-15T21:31:44.568449,1,silver_persistent,7,False,True,success,6.348167160991579,6.329219,500,500,,,6,6,335.45500000000004,386.22,12616410852,12959545813,2,,8
exp1_20260315_v2,2026-03-15T21:31:51.251271,1,silver_persistent,8,False,True,success,6.636112243999378,6.621329,500,500,,,7,7,265.58500000000004,288.33000000000004,12069858437.5,12122874440,2,,8
exp1_20260315_v2,2026-03-15T21:31:59.767885,1,silver_persistent,9,False,True,success,7.260969423005008,7.237403,500,500,,,8,8,288.07666666666665,353.39,12155239088,12194446044,3,,8
exp1_20260315_v2,2026-03-15T21:32:08.322622,1,silver_persistent,10,False,True,success,7.111845028004609,7.089935,500,500,,,9,9,343.51666666666665,433.85,12239304823.333334,12315864852,3,,8
exp1_20260315_v2,2026-03-15T21:32:17.787558,1,silver_persistent,11,False,True,success,9.418979862995911,9.386425,500,500,,,10,10,301.5333333333333,360.71,12199368059.666666,12235812367,3,,8
exp1_20260315_v2,2026-03-15T21:32:24.432199,1,silver_persistent,12,False,True,success,6.50564669999585,6.474959,500,500,,,11,11,328.805,379.95,12142306651,12158664436,2,,8
exp1_20260315_v2,2026-03-15T21:32:33.556529,1,silver_persistent,13,False,True,success,6.383619097003248,6.360025,500,500,,,12,12,247.93,290.62,12465303011.666666,13076329917,3,,8
exp1_20260315_v2,2026-03-15T21:32:42.639154,1,silver_persistent,14,False,True,success,6.395071482998901,6.368523,500,500,,,13,13,309.09333333333336,390.75,12201237320,12219743987,3,,8
exp1_20260315_v2,2026-03-15T21:32:51.656017,1,silver_persistent,15,False,True,success,6.4628114700026345,6.44493,500,500,,,14,14,286.74,390.32,12216957571.333334,12338562328,3,,8
exp1_20260315_v2,2026-03-15T21:33:00.821815,1,silver_persistent,16,False,True,success,7.073178493010346,7.049835,500,500,,,15,15,279.46,385.40999999999997,12181902975.666666,12244859478,3,,8
exp1_20260315_v2,2026-03-15T21:33:09.285469,1,silver_persistent,17,False,True,success,6.562128132994985,6.528955,500,500,,,16,16,263.93333333333334,366.84000000000003,12182557986.666666,12292290767,3,,8
exp1_20260315_v2,2026-03-15T21:33:18.537553,1,silver_persistent,18,False,True,success,6.902908254996873,6.878265,500,500,,,17,17,272.62,303.99,12742561883,13584646006,3,,8
exp1_20260315_v2,2026-03-15T21:33:27.605218,1,silver_persistent,19,False,True,success,7.342459004998091,7.319077,500,500,,,18,18,315.18666666666667,385.61,12256744738.333334,12335368365,3,,8
exp1_20260315_v2,2026-03-15T21:33:34.286034,1,silver_persistent,20,False,True,success,6.646603079003398,6.617651,500,500,,,19,19,244.47999999999996,290.59999999999997,12094989658,12161483008,2,,8
exp1_20260315_v2,2026-03-15T21:33:43.813986,1,silver_persistent,21,False,True,success,9.501354295993224,9.480278,500,500,,,20,20,308.61333333333334,368.44,12193811304.666666,12207983159,3,,8
exp1_20260315_v2,2026-03-15T21:33:54.401581,1,silver_persistent,22,False,True,success,7.881014978993335,7.854417,500,500,,,21,21,261.14666666666665,347.57,12223873280,12265864554,3,,8
exp1_20260315_v2,2026-03-15T21:34:03.744487,1,silver_persistent,23,False,True,success,6.730464931009919,6.707455,500,500,,,22,22,270.06333333333333,327.62,12426571890,12918525519,3,,8
exp1_20260315_v2,2026-03-15T21:34:12.822720,1,silver_persistent,24,False,True,success,6.598596797004575,6.578727,500,500,,,23,23,277.2733333333333,373.23,12270761754.333334,12323447106,3,,8
exp1_20260315_v2,2026-03-15T21:34:21.873282,1,silver_persistent,25,False,True,success,6.6647367580007995,6.648939,500,500,,,24,24,255.96,338.05,12171583241.333334,12208500107,3,,8
exp1_20260315_v2,2026-03-15T21:34:30.951907,1,silver_persistent,26,False,True,success,6.891256087008514,6.857306,500,500,,,25,25,295.2366666666667,372.59999999999997,12302273909.333334,12423888104,3,,8
exp1_20260315_v2,2026-03-15T21:34:39.524597,1,silver_persistent,27,False,True,success,6.709775108989561,6.679167,500,500,,,26,26,290.39,350.04,12331746934.666666,12634389736,3,,8
exp1_20260315_v2,2026-03-15T21:34:48.179937,1,silver_persistent,28,False,True,success,7.2810715309897205,7.252886,500,500,,,27,27,267.85333333333335,411.35,12559013899.333334,13413615922,3,,8
exp1_20260315_v2,2026-03-15T21:34:54.952393,1,silver_persistent,29,False,True,success,6.735869841999374,6.703313,500,500,,,28,28,325.355,365.31,12100696534.5,12136089645,2,,8
exp1_20260315_v2,2026-03-15T21:35:01.688903,1,silver_persistent,30,False,True,success,6.709586083001341,6.688371,500,500,,,29,29,309.06,351.2,12166200552.5,12311373803,2,,8
exp1_20260315_v2,2026-03-15T21:35:11.909448,1,silver_persistent,31,False,True,success,10.191401410003891,10.17048,500,500,,,30,30,312.53,371.5,12163634336.666666,12230826389,3,,8
exp1_20260315_v2,2026-03-15T21:35:18.777556,1,silver_persistent,32,False,True,success,6.838600798990228,6.809449,500,500,,,31,31,356.03999999999996,365.25,12239680563.5,12385304701,2,,8
exp1_20260315_v2,2026-03-15T21:35:25.398130,1,silver_persistent,33,False,True,success,6.583768426004099,6.561475,500,500,,,32,32,381.145,443.27,12661350721.5,12933089192,2,,8
exp1_20260315_v2,2026-03-15T21:35:31.826240,1,silver_persistent,34,False,True,success,6.376071281003533,6.352395,500,500,,,33,33,323.135,326.92,12266453854.5,12319147944,2,,8
exp1_20260315_v2,2026-03-15T21:35:40.942101,1,silver_persistent,35,False,True,success,6.96131501000491,6.936775,500,500,,,34,34,255.73666666666665,368.96,12202094007.333334,12311937936,3,,8
exp1_20260315_v2,2026-03-15T21:35:56.860074,2,bronze_pushdown,1,True,True,success,6.773240384005476,6.726437,994,994,117578,2,0,0,328.155,346.47,12281781937.5,12331292550,2,,32
exp1_20260315_v2,2026-03-15T21:36:03.250671,2,bronze_pushdown,2,True,True,success,5.874775023999973,5.830374,994,994,117578,2,1,1,331.98,337.73,12471629243.5,12488572659,2,,32
exp1_20260315_v2,2026-03-15T21:36:08.947835,2,bronze_pushdown,3,True,True,success,5.665682420993107,5.603266,994,994,117578,2,2,2,419.815,441.14,12633189115,12854441797,2,,32
exp1_20260315_v2,2026-03-15T21:36:14.954225,2,bronze_pushdown,4,True,True,success,5.903794871002901,5.852332,994,994,117578,2,3,3,296.765,319.36,12928072803,13704029529,2,,32
exp1_20260315_v2,2026-03-15T21:36:21.298696,2,bronze_pushdown,5,True,True,success,6.312021282006754,6.265231,994,994,117578,2,4,4,324.385,325.19,12255072609,12297585026,2,,32
exp1_20260315_v2,2026-03-15T21:36:27.252090,2,bronze_pushdown,6,False,True,success,5.881420599995181,5.827656,994,994,117578,2,5,5,348.30499999999995,359.84999999999997,12308438837,12405529635,2,,32
exp1_20260315_v2,2026-03-15T21:36:33.392541,2,bronze_pushdown,7,False,True,success,5.44075768100447,5.394032,994,994,117578,2,6,6,260.94,323.97999999999996,12205531588,12270980556,2,,32
exp1_20260315_v2,2026-03-15T21:36:39.519870,2,bronze_pushdown,8,False,True,success,6.0999655759951565,6.054874,994,994,117578,2,7,7,390.195,402.59,12308531112,12383700380,2,,32
exp1_20260315_v2,2026-03-15T21:36:45.731894,2,bronze_pushdown,9,False,True,success,6.17790002298716,6.110311,994,994,117578,2,8,8,388.315,425.33,12408429995.5,12518312371,2,,32
exp1_20260315_v2,2026-03-15T21:36:51.598872,2,bronze_pushdown,10,False,True,success,5.780963871991844,5.723745,994,994,117578,2,9,9,361.33,365.82,12448079801.5,12659566047,2,,32
exp1_20260315_v2,2026-03-15T21:37:01.141517,2,bronze_pushdown,11,False,True,success,9.363896070004557,9.319572,994,994,117578,2,10,10,313.0133333333333,401.72,12474629046.333334,13093680704,3,,32
exp1_20260315_v2,2026-03-15T21:37:06.763601,2,bronze_pushdown,12,False,True,success,5.5865696809923975,5.541559,994,994,117578,2,11,11,340.615,351.58,12227607260,12268447198,2,,32
exp1_20260315_v2,2026-03-15T21:37:13.580354,2,bronze_pushdown,13,False,True,success,5.97222017099557,5.922715,994,994,117578,2,12,12,306.905,359.01,12342612978,12387156487,2,,32
exp1_20260315_v2,2026-03-15T21:37:19.693516,2,bronze_pushdown,14,False,True,success,6.079545376996975,6.022699,994,994,117578,2,13,13,361.5,414.15999999999997,12421058520.5,12485743601,2,,32
exp1_20260315_v2,2026-03-15T21:37:25.962351,2,bronze_pushdown,15,False,True,success,6.236196564990678,6.190447,994,994,117578,2,14,14,449.555,549.47,12520816895.5,12630713428,2,,32
exp1_20260315_v2,2026-03-15T21:37:32.717565,2,bronze_pushdown,16,False,True,success,5.644071204995271,5.596583,994,994,117578,2,15,15,235.535,270.06,12268295153,12384440674,2,,32
exp1_20260315_v2,2026-03-15T21:37:38.952162,2,bronze_pushdown,17,False,True,success,6.203879431996029,6.154191,994,994,117578,2,16,16,316.01,331.06,12744457709.5,13138287127,2,,32
exp1_20260315_v2,2026-03-15T21:37:44.951515,2,bronze_pushdown,18,False,True,success,5.961380292996182,5.912798,994,994,117578,2,17,17,287.83,370.83,12305788036.5,12459904591,2,,32
exp1_20260315_v2,2026-03-15T21:37:51.133442,2,bronze_pushdown,19,False,True,success,6.150335432001157,6.105255,994,994,117577,2,18,18,344.96,390.52,12318317471.5,12428617181,2,,32
exp1_20260315_v2,2026-03-15T21:37:57.104318,2,bronze_pushdown,20,False,True,success,5.939512103999732,5.891725,994,994,117578,2,19,19,361.45000000000005,401.49,12347046357,12417938484,2,,32
exp1_20260315_v2,2026-03-15T21:38:06.800880,2,bronze_pushdown,21,False,True,success,9.66446373600047,9.602913,994,994,117578,2,20,20,377.13,396.2,12336667552.333334,12423999254,3,,32
exp1_20260315_v2,2026-03-15T21:38:15.900650,2,bronze_pushdown,22,False,True,success,7.2823303019977175,7.206831,994,994,117578,2,21,21,264.58000000000004,332.69,11923279047,12349565038,3,,32
exp1_20260315_v2,2026-03-15T21:38:22.070614,2,bronze_pushdown,23,False,True,success,6.1362589779892005,6.085376,994,994,117578,2,22,22,408.735,418.64,11847598073.5,12385550067,2,,32
exp1_20260315_v2,2026-03-15T21:38:31.063812,2,bronze_pushdown,24,False,True,success,6.432027713002753,6.356661,994,994,117578,2,23,23,281.1666666666667,381.9,12029887069.333334,12924966922,3,,32
exp1_20260315_v2,2026-03-15T21:38:37.067563,2,bronze_pushdown,25,False,True,success,5.972948318012641,5.922276,994,994,117578,2,24,24,343.02,343.95,11626673596.5,11644206836,2,,32
exp1_20260315_v2,2026-03-15T21:38:43.432772,2,bronze_pushdown,26,False,True,success,6.114368595997803,6.055582,994,994,117578,2,25,25,367.655,419.45,11693864773.5,11712871786,2,,32
exp1_20260315_v2,2026-03-15T21:38:49.644038,2,bronze_pushdown,27,False,True,success,6.177807435000432,6.139143,994,994,117578,2,26,26,343.41999999999996,395.21999999999997,11653313718.5,11767653592,2,,32
exp1_20260315_v2,2026-03-15T21:38:56.379167,2,bronze_pushdown,28,False,True,success,6.707791448003263,6.66083,994,994,117578,2,27,27,380.345,410.67,11822618896.5,11860242852,2,,32
exp1_20260315_v2,2026-03-15T21:39:02.729120,2,bronze_pushdown,29,False,True,success,5.665218082998763,5.600992,994,994,117578,2,28,28,366.755,399.84,11628516993,11634568325,2,,32
exp1_20260315_v2,2026-03-15T21:39:08.929379,2,bronze_pushdown,30,False,True,success,6.139201580997906,6.087096,994,994,117578,2,29,29,322.70000000000005,342.04,12610514709,13099173145,2,,32
exp1_20260315_v2,2026-03-15T21:39:18.954070,2,bronze_pushdown,31,False,True,success,9.995613860999583,9.92834,994,994,117578,2,30,30,356.91333333333336,382.7,12104444318.666666,12316792843,3,,32
exp1_20260315_v2,2026-03-15T21:39:25.017679,2,bronze_pushdown,32,False,True,success,5.931628036007169,5.887694,994,994,117578,2,31,31,388.6,435.89,12362349275,12381978617,2,,32
exp1_20260315_v2,2026-03-15T21:39:30.961414,2,bronze_pushdown,33,False,True,success,5.9124745709996205,5.853631,994,994,117578,2,32,32,373.125,387.9,12236515961.5,12309394091,2,,32
exp1_20260315_v2,2026-03-15T21:39:36.954280,2,bronze_pushdown,34,False,True,success,5.967615765999653,5.921947,994,994,117578,2,33,33,349.87,394.11,12261096154.5,12284333123,2,,32
exp1_20260315_v2,2026-03-15T21:39:43.203889,2,bronze_pushdown,35,False,True,success,5.587007847003406,5.531774,994,994,117578,2,34,34,288.235,317.66,12306591770.5,12364107736,2,,32
